LOCAL_CODE,Latitude,Longitude
(지번) 성수동1가 668-1,37.5478762,127.0425770
(지번) 홍익동 128,37.5654053,127.0360997
(지번) 성수동1가 656-405,37.5471236,127.0456169
(지번) 성수동2가 289-9,37.5457419,127.0572022
(지번) 옥수동 365-17,37.5418636,127.0165775
(지번) 성수동2가 309-148,37.5410203,127.0555059
(지번) 성수동2가 275-88,37.5408592,127.0613183
(지번) 성수동2가 339-22,37.5389707,127.0551315
(지번) 성수동1가 685-483,37.5468706,127.0412652
(지번) 성수동1가 656-1082,37.5459579,127.0461890
(지번) 성수동2가 315-29,37.5433372,127.0549175
(지번) 행당동 6-2,37.5600920,127.0409076
(지번) 성수동1가 13-307,37.5484151,127.0494231
(지번) 마장동 771,37.5667887,127.0430844
(지번) 마장동 509-11,37.5700971,127.0387925
(지번) 성수동1가 656-1940,37.5463145,127.0458498
(지번) 성수동1가 668-35,37.5465865,127.0440534
(지번) 성수동2가 315-48,37.5429836,127.0551268
(지번) 행당동 292-54,37.5603993,127.0332097
(지번) 성수동2가 316-22,37.5434225,127.0542895
(지번) 행당동 264,37.5602344,127.0350563
(지번) 성수동1가 16-4,37.5454378,127.0495014
(지번) 행당동 286-19,37.5616785,127.0336208
(지번) 성수동1가 656-1250,37.5493275,127.0456985
(지번) 성수동1가 668-8,37.5475574,127.0435563
(지번) 행당동 19-54,37.5594717,127.0405560
(지번) 성수동2가 273-24,37.5432481,127.0576466
(지번) 성수동1가 13-133,37.5484561,127.0484536
(지번) 성수동2가 317-1,37.5438512,127.0574991
(지번) 도선동 22-1,37.5623779,127.0356480
(지번) 성수동1가 656-385,37.5465496,127.0453357
(지번) 도선동 163,37.5637621,127.0343676
(지번) 성수동2가 316-35,37.5430156,127.0539200
(지번) 성수동1가 668-59,37.5466298,127.0432746
(지번) 성수동2가 302-8,37.5443696,127.0526770
(지번) 홍익동 614-1,37.5649563,127.0295706
(지번) 도선동 58-5,37.5626215,127.0338350
(지번) 성수동2가 275-54,37.5416431,127.0631421
(지번) 행당동 286-21,37.5614762,127.0339263
(지번) 성수동2가 314-38,37.5449286,127.0540152
(지번) 성수동2가 299-39,37.5489318,127.0548816
(지번) 성수동2가 317-15,37.5429575,127.0568473
(지번) 성수동2가 299-157,37.5483281,127.0537439
(지번) 성수동2가 277-138,37.5434114,127.0607149
(지번) 성수동2가 316-5,37.5436125,127.0526989
(지번) 성수동2가 300-40,37.5446597,127.0567371
(지번) 성수동1가 13-110,37.5493517,127.0490627
(지번) 성수동1가 685-324,37.5476894,127.0396263
(지번) 상왕십리동 816,37.5668743,127.0246020
(지번) 성수동1가 219-2,37.5380577,127.0491385
(지번) 성수동2가 277-56,37.5440672,127.0590286
(지번) 마장동 509-3,37.5700338,127.0391398
(지번) 행당동 3-13,37.5606812,127.0405015
(지번) 금호동4가 1198,37.5482141,127.0193942
(지번) 성수동1가 685-383,37.5478920,127.0429563
(지번) 성수동1가 13-65,37.5494335,127.0488047
(지번) 성수동2가 320-4,37.5413574,127.0556531
(지번) 성수동2가 301-87,37.5439197,127.0509398
(지번) 행당동 192-30,37.5653544,127.0367157
(지번) 성수동1가 668-13,37.5475285,127.0429975
(지번) 성수동1가 656-1004,37.5483350,127.0475961
(지번) 성수동2가 317-20,37.5432116,127.0569564
(지번) 마장동 818,37.5694695,127.0425606
(지번) 마장동 761-8,37.5706052,127.0415123
(지번) 성수동1가 668-79,37.5470501,127.0426661
(지번) 성수동1가 656-609,37.5514404,127.0470673
(지번) 행당동 309-62,37.5594161,127.0333784
(지번) 성수동1가 656-1042,37.5472362,127.0452695
(지번) 행당동 1-16,37.5610269,127.0394243
(지번) 성수동2가 310-60,37.5429804,127.0522888
(지번) 성수동1가 656-309,37.5470003,127.0463505
(지번) 마장동 437,37.5711322,127.0414579
(지번) 행당동 4-11,37.5602414,127.0394894
(지번) 행당동 1-79,37.5617146,127.0407030
(지번) 성수동2가 302-36,37.5437603,127.0514930
(지번) 성수2가3동 277-60,37.5436710,127.0608420
(지번) 성수동1가 16-40,37.5434466,127.0515413
(지번) 홍익동 405,37.5662792,127.0303199
(지번) 성수동2가 300-15,37.5462700,127.0522618
(지번) 성수동2가 278-25,37.5466519,127.0618945
(지번) 성수동2가 316-37,37.5436087,127.0540383
(지번) 성수동2가 315-27,37.5432647,127.0551525
(지번) 성수동1가 668-123,37.5462152,127.0436802
(지번) 성수동1가 656-335,37.5418774,127.0449582
(지번) 행당동 286-43,37.5613273,127.0332343
(지번) 성수동2가 284-63,37.5466828,127.0525851
(지번) 성수동1가 656-1017,37.5460606,127.0471464
(지번) 행당동 1-87,37.5609032,127.0407369
(지번) 행당동 322-76,37.5577456,127.0312925
(지번) 성수동2가 269-81,37.5391315,127.0615795
(지번) 성수동2가 302-4,37.5452180,127.0527537
(지번) 성수동2가 309-148,37.5410203,127.0555059
(지번) 행당동 19-96,37.5586964,127.0399874
(지번) 마장동 803,37.5696921,127.0448004
(지번) 행당동 4-13,37.5599980,127.0396197
(지번) 성수동2가 289-75,37.5466996,127.0545236
(지번) 성수동1가 668-88,37.5473882,127.0422993
(지번) 성수동1가 16-1,37.5456953,127.0498105
(지번) 옥수동 285-60,37.5434628,127.0152706
(지번) 성수동1가 656-95,37.5417816,127.0484118
(지번) 성수동1가 656-334,37.5440811,127.0465885
(지번) 금호동4가 1483,37.5480399,127.0153326
(지번) 성수동1가 656-387,37.5486761,127.0480507
(지번) 행당동 249-4,37.5597866,127.0363199
(지번) 성수동1가 142-3,37.5389157,127.0471835
(지번) 성수동2가 284-62,37.5466767,127.0529410
(지번) 성수동1가 16-22,37.5438954,127.0502040
(지번) 성수동2가 339-137,37.5394986,127.0549078
(지번) 행당동 3-14,37.5606784,127.0406647
(지번) 성수동1가 668-101,37.5474574,127.0427670
(지번) 성수동2가 315-34,37.5432241,127.0548679
(지번) 행당동 298-50,37.5603457,127.0329066
(지번) 도선동 208,37.5632223,127.0339696
(지번) 옥수동 561,37.5449681,127.0138606
(지번) 행당동 3-20,37.5608775,127.0411427
(지번) 성수동1가 656-947,37.5497006,127.0445673
(지번) 성수동2가 289-4,37.5475463,127.0554671
(지번) 성수동2가 302-8,37.5443696,127.0526770
(지번) 하왕십리동 966-14,37.5623826,127.0332156
(지번) 성수동2가 301-16,37.5446248,127.0513201
(지번) 성수동1가 16-25,37.5435081,127.0510403
(지번) 행당동 3-11,37.5606963,127.0402366
(지번) 성수동2가 573-7,37.5367211,127.0575937
(지번) 성수동1가 685-463,37.5469661,127.0401579
(지번) 옥수동 356-2,37.5429892,127.0164620
(지번) 행당동 298-42,37.5599230,127.0331835
(지번) 성수동2가 272-3,37.5411202,127.0605051
(지번) 행당동 31-4,37.5572951,127.0421687
(지번) 행당동 317-72,37.5582929,127.0319394
(지번) 성수동2가 315-17,37.5430727,127.0560454
(지번) 행당동 191-20,37.5658369,127.0368885
(지번) 성수동2가 273-13,37.5425324,127.0592673
(지번) 송정동 73-971,37.5522751,127.0671366
(지번) 성수동1가 14-33,37.5464627,127.0491157
(지번) 성수동1가 656-318,37.5455852,127.0458945
(지번) 옥수동 220-1,37.5397450,127.0141560
(지번) 성수동1가 668-32,37.5468748,127.0439821
(지번) 성수동2가 289-13,37.5453252,127.0564587
(지번) 성수동1가 656-287,37.5450734,127.0490540
(지번) 행당동 4-6,37.5605056,127.0400855
(지번) 행당동 317-190,37.5587539,127.0332240
(지번) 행당동 1-92,37.5616989,127.0408644
(지번) 성수동2가 317-9,37.5422693,127.0565587
(지번) 성수동2가 314-7,37.5445695,127.0531761
(지번) 금호동3가 405-1,37.5485631,127.0219894
(지번) 성수동1가 668-42,37.5469694,127.0436692
(지번) 행당동 31-7,37.5572605,127.0419368
(지번) 옥수동 365-15,37.5420153,127.0165533
(지번) 성수동1가 72-33,37.5398235,127.0477066
(지번) 성수동2가 289-224,37.5457319,127.0550148
(지번) 하왕십리동 966-9,37.5626986,127.0321649
(지번) 성수동1가 668-135,37.5461927,127.0433147
(지번) 성수1가2동 685-285,37.5468093,127.0414900
(지번) 성수동2가 346-2,37.5378262,127.0521075
(지번) 성수동2가 309-59,37.5415872,127.0542737
(지번) 행당동 19-50,37.5599072,127.0407270
(지번) 성수동1가 104,37.5393190,127.0468639
(지번) 성수동2가 328-17,37.5399778,127.0560556
(지번) 성수동2가 315-109,37.5442557,127.0561969
(지번) 성수동1가 656-1661,37.5426128,127.0485941
(지번) 성수동1가 656-1069,37.5472002,127.0448089
(지번) 성수동2가 315-47,37.5429496,127.0552418
(지번) 성수동1가 656-805,37.5486049,127.0455974
(지번) 행당동 4-33,37.5601390,127.0405862
(지번) 상왕십리동 12-49,37.5708306,127.0249310
(지번) 행당동 140,37.5582653,127.0355583
(지번) 금호동1가 132-6,37.5576606,127.0242347
(지번) 행당동 3-10,37.5606975,127.0401075
(지번) 행당동 298-117,37.5597494,127.0331936
(지번) 옥수동 293,37.5422971,127.0153893
(지번) 상왕십리동 773-5,37.5653351,127.0245829
(지번) 행당동 286-20,37.5615815,127.0337722
(지번) 성수동2가 289-39,37.5482182,127.0556626
(지번) 행당동 12-8,37.5598201,127.0414207
(지번) 마장동 769-1,37.5672999,127.0440927
(지번) 성수동2가 328-13,37.5396791,127.0564366
(지번) 용답동 76-5,37.5661113,127.0522342
(지번) 성수동2가 269-107,37.5397608,127.0569436
(지번) 행당동 19-54,37.5594717,127.0405560
(지번) 성수동2가 322-18,37.5411387,127.0561476
(지번) 성수동2가 284-22,37.5481883,127.0532638
(지번) 성수동2가 289-8,37.5463305,127.0573881
(지번) 마장동 510-2,37.5697673,127.0390020
(지번) 성수동1가 685-347,37.5470669,127.0401303
(지번) 행당동 168-151,37.5612855,127.0383981
(지번) 행당동 19-45,37.5598351,127.0403275
(지번) 성수동1가 13-132,37.5485523,127.0486055
(지번) 성수동2가 277-17,37.5451990,127.0578386
(지번) 성수동2가 310-1,37.5428126,127.0537522
(지번) 성수동1가 656-835,37.5482673,127.0469525
(지번) 성수동1가 668-52,37.5470838,127.0433234
(지번) 성수동1가 668-93,37.5470773,127.0421485
(지번) 성수동1가 656-819,37.5454397,127.0463780
(지번) 행당동 4-24,37.5603103,127.0401021
(지번) 성수동2가 566-20,37.5373531,127.0557103
(지번) 행당동 286-13,37.5617300,127.0339688
(지번) 성수동2가 320-1,37.5420325,127.0558132
(지번) 행당동 19-89,37.5590545,127.0398407
(지번) 마장동 767-36,37.5677171,127.0448745
(지번) 성수동1가 656-1766,37.5494632,127.0450587
(지번) 행당동 322-21,37.5576167,127.0307750
(지번) 성수동1가 685-493,37.5475134,127.0399072
(지번) 도선동 342,37.5643673,127.0313138
(지번) 성수동2가 321-89,37.5423376,127.0553609
(지번) 도선동 201-3,37.5636414,127.0341231
(지번) 성수동1가 656-1661,37.5426128,127.0485941
(지번) 성수동1가 8-16,37.5471788,127.0466478
(지번) 성수동1가 656-59,37.5420026,127.0485047
(지번) 성수1가2동 656-939,37.5470169,127.0443075
(지번) 행당동 3-27,37.5606371,127.0411000
(지번) 성수동2가 279-39,37.5449336,127.0652044
(지번) 행당동 243-1,37.5602135,127.0347522
(지번) 성수동1가 275-5,37.5392901,127.0505365
(지번) 하왕십리동 258,37.5687200,127.0316731
(지번) 상왕십리동 54-35,37.5675960,127.0236797
(지번) 성수동2가 281-18,37.5471298,127.0663064
(지번) 성수동1가 656-481,37.5468240,127.0456579
(지번) 성수동2가 302-13,37.5437988,127.0518548
(지번) 도선동 211,37.5632218,127.0337823
(지번) 금호동2가 464,37.5536554,127.0201121
(지번) 성수동1가 14-46,37.5460680,127.0492493
(지번) 행당동 19-100,37.5587200,127.0405764
(지번) 하왕십리동 1070-3,37.5650967,127.0280196
(지번) 성수동2가 316-22,37.5434225,127.0542895
(지번) 용답동 57-5,37.5641883,127.0531759
(지번) 성수동1가 656-1069,37.5472002,127.0448089
(지번) 성수동1가 685-696,37.5457907,127.0424269
(지번) 도선동 45,37.5622192,127.0345354
(지번) 성수동2가 317-4,37.5433886,127.0573064
(지번) 성수동1가 668-138,37.5461530,127.0434558
(지번) 성수동1가 8-18,37.5471205,127.0468418
(지번) 성수동2가 300-1,37.5446811,127.0570110
(지번) 행당동 19-97,37.5591011,127.0402753
(지번) 성수동2가 333-72,37.5421463,127.0522206
(지번) 하왕십리동 979-9,37.5607343,127.0300798
(지번) 성수동2가 315-61,37.5435894,127.0556585
(지번) 성수동1가 13-187,37.5492046,127.0502309
(지번) 성수동2가 315-55,37.5428866,127.0548009
(지번) 성수동1가 13-248,37.5507483,127.0498152
(지번) 도선동 185-77,37.5635929,127.0330304
(지번) 하왕십리동 959-24,37.5632135,127.0315711
(지번) 행당동 3-7,37.5607157,127.0397941
(지번) 행당동 267-17,37.5601755,127.0359332
(지번) 성수동1가 16-8,37.5447593,127.0495239
(지번) 행당동 4-17,37.5602874,127.0397715
(지번) 행당동 19-43,37.5593076,127.0401830
(지번) 성수동1가 11,37.5455709,127.0490320
(지번) 마장동 797-90,37.5649324,127.0407984
(지번) 성수동2가 277-138,37.5434114,127.0607149
(지번) 상왕십리동 297,37.5665316,127.0237827
(지번) 도선동 16-2,37.5633482,127.0355868
(지번) 하왕십리동 946-39,37.5638411,127.0297606
(지번) 옥수동 362-3,37.5424102,127.0160615
(지번) 행당동 19-112,37.5586336,127.0401697
(지번) 행당동 317-1329,37.5590579,127.0335167
(지번) 행당동 287-9,37.5612747,127.0346922
(지번) 금호동3가 1295,37.5484351,127.0190057
(지번) 금호동3가 799,37.5485040,127.0212467
(지번) 행당동 20-17,37.5583217,127.0401983
(지번) 옥수동 377-5,37.5421999,127.0174737
(지번) 마장동 772-8,37.5662391,127.0425500
(지번) 성수동2가 310-67,37.5425057,127.0535031
(지번) 성수동2가 333-15,37.5397753,127.0545421
(지번) 성수동1가 685-405,37.5481144,127.0417330
(지번) 성수동2가 269-146,37.5392099,127.0616875
(지번) 성수동1가 656-3,37.5426730,127.0452119
(지번) 성수동2가 320-1,37.5420325,127.0558132
(지번) 성수동2가 335-139,37.5383044,127.0538338
(지번) 금호동3가 408,37.5484725,127.0219081
(지번) 성수동1가 656-671,37.5456816,127.0466228
(지번) 성수동1가 355-3,37.5366886,127.0498418
(지번) 행당동 28-23,37.5573426,127.0416308
(지번) 행당동 3-22,37.5605178,127.0408821
(지번) 성수동1가 685-696,37.5457907,127.0424269
(지번) 행당동 250,37.5599426,127.0362100
(지번) 성수동2가 331-162,37.5375354,127.0566962
(지번) 성수동2가 309-147,37.5407470,127.0550823
(지번) 성수동2가 289-14,37.5457664,127.0548174
(지번) 마장동 803,37.5696921,127.0448004
(지번) 도선동 167,37.5648268,127.0342795
(지번) 홍익동 133,37.5649021,127.0358925
(지번) 성수동2가 302-8,37.5443696,127.0526770
(지번) 행당동 19-9,37.5598029,127.0408847
(지번) 성수동2가 314-13,37.5440473,127.0536349
(지번) 충정로2가 157,37.5642648,126.9660911
(지번) 옥천동 67-3,37.5697954,126.9619431
(지번) 순화동 6-16,37.5624113,126.9703344
(지번) 연희동 132-28,37.5683651,126.9305794
(지번) 창천동 448,37.5615343,126.9272772
(지번) 연희동 81-1,37.5725283,126.9350600
(지번) 냉천동 20-1,37.5672855,126.9643420
(지번) 창천동 31-26,37.5579256,126.9373539
(지번) 연희동 90-1,37.5703018,126.9321711
(지번) 연희동 89-19,37.5697724,126.9329036
(지번) 연희동 90-5,37.5694274,126.9317531
(지번) 연희동 190-4,37.5672109,126.9286878
(지번) 충정로3가 143-2,37.5622675,126.9636417
(지번) 남가좌동 336-20,37.5761062,126.9241728
(지번) 연희동 132-29,37.5682153,126.9307863
(지번) 연희동 130-2,37.5678021,126.9296193
(지번) 창천동 62-18,37.5568375,126.9345969
(지번) 홍은동 9-86,37.5994067,126.9486512
(지번) 창천동 57-61,37.5570701,126.9350676
(지번) 창천동 52-148,37.5584582,126.9350860
(지번) 창천동 13-33,37.5574038,126.9378104
(지번) 창천동 2-44,37.5592611,126.9384853
(지번) 냉천동 184-29,37.5663155,126.9651662
(지번) 남가좌동 8-25,37.5832345,126.9234394
(지번) 북가좌동 311-6,37.5804451,126.9108640
(지번) 연희동 86-15,37.5706158,126.9335758
(지번) 창천동 31-8,37.5585267,126.9373696
(지번) 연희동 81-23,37.5717960,126.9342801
(지번) 연희동 129-3,37.5680389,126.9293689
(지번) 연희동 192-4,37.5663738,126.9280220
(지번) 연희동 125-7,37.5688707,126.9290371
(지번) 연희동 189-8,37.5665430,126.9290514
(지번) 연희동 193-6,37.5659077,126.9287817
(지번) 연희동 79-3,37.5727142,126.9370666
(지번) 창천동 57-39,37.5572156,126.9355492
(지번) 창천동 31-15,37.5584437,126.9370813
(지번) 연희동 126-1,37.5689870,126.9285813
(지번) 창천동 72-23,37.5568122,126.9335538
(지번) 영천동 291,37.5712665,126.9607463
(지번) 연희동 132-27,37.5685697,126.9304799
(지번) 대현동 56-23,37.5583064,126.9453711
(지번) 창천동 13-16,37.5578768,126.9382112
(지번) 충정로2가 157,37.5642648,126.9660911
(지번) 대현동 27-5,37.5590034,126.9435361
(지번) 연희동 130-10,37.5671934,126.9291098
(지번) 옥천동 67-3,37.5697954,126.9619431
(지번) 창천동 31-4,37.5588479,126.9373860
(지번) 창천동 18-11,37.5569166,126.9373539
(지번) 창천동 62-11,37.5565332,126.9350235
(지번) 대현동 27-46,37.5585592,126.9431171
(지번) 창천동 62-13,37.5565470,126.9348767
(지번) 창천동 13-35,37.5577458,126.9387827
(지번) 북가좌동 278-9,37.5829149,126.9139114
(지번) 남가좌동 324-46,37.5789554,126.9241628
(지번) 창천동 57-20,37.5574259,126.9353745
(지번) 충정로3가 476,37.5601363,126.9622536
(지번) 창천동 53-97,37.5582442,126.9348405
(지번) 연희동 128-27,37.5672902,126.9281143
(지번) 연희동 85-17,37.5706269,126.9326932
(지번) 충정로3가 257,37.5610156,126.9638771
(지번) 연희동 133-24,37.5685795,126.9311232
(지번) 창천동 53-20,37.5581181,126.9346346
(지번) 연희동 130-2,37.5678021,126.9296193
(지번) 창천동 72-23,37.5568122,126.9335538
(지번) 창천동 62-10,37.5566869,126.9350970
(지번) 창천동 31-26,37.5579256,126.9373539
(지번) 대현동 27-20,37.5580373,126.9431596
(지번) 창천동 45-12,37.5584443,126.9382148
(지번) 연희동 188-71,37.5668522,126.9303432
(지번) 대현동 104-40,37.5570057,126.9420163
(지번) 홍은동 415-46,37.5770956,126.9281076
(지번) 북가좌동 310-6,37.5810680,126.9112779
(지번) 충정로3가 270,37.5607353,126.9637231
(지번) 창천동 31-7,37.5586288,126.9373918
(지번) 창천동 57-36,37.5575753,126.9350023
(지번) 홍제동 330-226,37.5884745,126.9430975
